Uniprot_ID,Query Cover,E value,Per_ident,Acc. Len,Accession  ,,Uniprot_ID,
A0A3L7QJT1,99%,0,54.55,1235,Query_56289,,A0A3L7QJT1,TRUE
A0A3L7RC20,98%,0,54.42,1228,Query_56290,,A0A3L7RC20,TRUE
A0A3L7S7C7,99%,0,56.09,1231,Query_56291,,A0A3L7S7C7,TRUE
A0A3L7TAI0,97%,9.00E-174,31.13,1187,Query_56292,,A0A3L7TAI0,TRUE
A0A3L7TC85,96%,6.00E-169,30.74,1183,Query_56293,,A0A3L7TC85,TRUE
A0A3L7TNN1,97%,2.00E-172,31.66,1187,Query_56294,,A0A3L7TNN1,TRUE
A0A3L7TRL4,97%,8.00E-168,31.02,1187,Query_56295,,A0A3L7TRL4,TRUE
A0A3L7UIK0,99%,0,55.29,1232,Query_56296,,A0A3L7UIK0,TRUE
A0A3L7V7C3,99%,0,55,1232,Query_56297,,A0A3L7V7C3,TRUE
A0A3L7VBK7,99%,0,55.92,1240,Query_56298,,A0A3L7VBK7,TRUE
A0A3L7VMW1,99%,0,54.42,1231,Query_56299,,A0A3L7VMW1,TRUE
A0A3L7VX89,97%,0,32.12,1197,Query_56300,,A0A3L7VX89,TRUE
A0A3L8A2B1,98%,0,46.04,1235,Query_56301,,A0A3L8A2B1,TRUE
A0A3L8BTT8,99%,0,65.13,1228,Query_56302,,A0A3L8BTT8,TRUE
A0A3L8C655,99%,0,64.75,1228,Query_56303,,A0A3L8C655,TRUE
A0A3L8P0S1,99%,0,63.89,1244,Query_56304,,A0A3L8P0S1,TRUE
A0A3M0AC50,98%,0,61.27,1209,Query_56305,,A0A3M0AC50,TRUE
A0A3M0GP05,97%,6.00E-172,31.25,1159,Query_56306,,A0A3M0GP05,TRUE
A0A3M0XXZ2,96%,4.00E-172,32.67,1169,Query_56307,,A0A3M0XXZ2,TRUE
A0A3M1GPU7,98%,0,54.46,1250,Query_56308,,A0A3M1GPU7,TRUE
A0A3M1HD20,99%,0,58.07,1229,Query_56309,,A0A3M1HD20,TRUE
A0A3M1ISR1,100%,0,59.31,1244,Query_56310,,A0A3M1ISR1,TRUE
A0A3M1JS85,99%,0,56.64,1228,Query_56311,,A0A3M1JS85,TRUE
A0A3M1L2E1,99%,0,60.14,1261,Query_56312,,A0A3M1L2E1,TRUE
A0A3M1M758,99%,0,55.74,1232,Query_56313,,A0A3M1M758,TRUE
A0A3M1NFX6,97%,8.00E-175,33.17,1164,Query_56314,,A0A3M1NFX6,TRUE
A0A3M1Q2U1,99%,0,57.39,1235,Query_56315,,A0A3M1Q2U1,TRUE
A0A3M1QT84,96%,0,32.8,1210,Query_56316,,A0A3M1QT84,TRUE
A0A3M1SQH4,96%,0,32.65,1183,Query_56317,,A0A3M1SQH4,TRUE
A0A3M1TLM4,99%,0,59.61,1250,Query_56318,,A0A3M1TLM4,TRUE
A0A3M1TPW3,99%,0,55.22,1217,Query_56319,,A0A3M1TPW3,TRUE
A0A3M1VGM7,99%,0,58.85,1237,Query_56320,,A0A3M1VGM7,TRUE
A0A3M1VNK2,99%,0,55.09,1217,Query_56321,,A0A3M1VNK2,TRUE
A0A3M1WDT7,99%,0,61.66,1240,Query_56322,,A0A3M1WDT7,TRUE
A0A3M1Y441,99%,0,62.48,1235,Query_56323,,A0A3M1Y441,TRUE
A0A3M1YAD9,96%,0,32.93,1186,Query_56324,,A0A3M1YAD9,TRUE
A0A3M1ZJ57,99%,0,64.7,1229,Query_56325,,A0A3M1ZJ57,TRUE
A0A3M2A5F8,100%,0,65.61,1237,Query_56326,,A0A3M2A5F8,TRUE
A0A3M2A7D4,99%,0,57.05,1226,Query_56327,,A0A3M2A7D4,TRUE
A0A3M2BFG1,96%,1.00E-174,31.43,1184,Query_56328,,A0A3M2BFG1,TRUE
A0A3M2C1Y9,98%,0,57.61,1231,Query_56329,,A0A3M2C1Y9,TRUE
A0A3M2C6N2,96%,9.00E-163,31,1185,Query_56330,,A0A3M2C6N2,TRUE
A0A3M2CG46,99%,0,59.02,1235,Query_56331,,A0A3M2CG46,TRUE
A0A3M2CR99,99%,0,59.46,1230,Query_56332,,A0A3M2CR99,TRUE
A0A3M2CUK3,96%,6.00E-170,31.82,1174,Query_56333,,A0A3M2CUK3,TRUE
A0A3M2D601,96%,0,31.94,1208,Query_56334,,A0A3M2D601,TRUE
A0A3M2E0V7,99%,0,57.59,1208,Query_56335,,A0A3M2E0V7,TRUE
A0A3M2EMI2,96%,8.00E-176,32.01,1214,Query_56336,,A0A3M2EMI2,TRUE
A0A3M2F484,96%,0,61.75,1204,Query_56337,,A0A3M2F484,TRUE
A0A3M2FDB2,97%,0,60.32,1214,Query_56338,,A0A3M2FDB2,TRUE
A0A3M2FDX7,99%,0,66.45,1231,Query_56339,,A0A3M2FDX7,TRUE
A0A3M2FFU8,99%,0,58.24,1225,Query_56340,,A0A3M2FFU8,TRUE
A0A3M2G4R9,99%,0,62.16,1222,Query_56341,,A0A3M2G4R9,TRUE
A0A3M2HE22,95%,0,33.47,1157,Query_56342,,A0A3M2HE22,TRUE
A0A3M2L3J3,96%,3.00E-177,31.97,1197,Query_56343,,A0A3M2L3J3,TRUE
A0A3M2M4R8,96%,0,32.09,1170,Query_56344,,A0A3M2M4R8,TRUE
A0A3M7KHV8,99%,0,58.34,1211,Query_56345,,A0A3M7KHV8,TRUE
A0A3M7R5P5,99%,0,52.35,1200,Query_56346,,A0A3M7R5P5,TRUE
A0A3M7TUQ9,96%,0,37.25,1149,Query_56347,,A0A3M7TUQ9,TRUE
A0A3M8CIM4,96%,0,37.79,1148,Query_56348,,A0A3M8CIM4,TRUE
A0A3M8DCU1,96%,0,38.49,1151,Query_56349,,A0A3M8DCU1,TRUE
A0A3M8F852,96%,6.00E-180,32.21,1169,Query_56350,,A0A3M8F852,TRUE
A0A3M8FWD3,96%,3.00E-174,31.17,1174,Query_56351,,A0A3M8FWD3,TRUE
A0A3M8W5K1,96%,0,32.03,1167,Query_56352,,A0A3M8W5K1,TRUE
A0A3M9JWT3,96%,2.00E-173,31.74,1167,Query_56353,,A0A3M9JWT3,TRUE
A0A3M9MH93,98%,0,62.17,1241,Query_56354,,A0A3M9MH93,TRUE
A0A3M9Z8Z7,95%,2.00E-176,30.53,1211,Query_56355,,A0A3M9Z8Z7,TRUE
A0A3N0E280,96%,0,32.73,1155,Query_56356,,A0A3N0E280,TRUE
A0A3N0GPA8,99%,0,63.74,1241,Query_56357,,A0A3N0GPA8,TRUE
A0A3N0V3C3,99%,0,61.3,1275,Query_56358,,A0A3N0V3C3,TRUE
A0A3N0ZJL1,99%,0,56.39,1228,Query_56359,,A0A3N0ZJL1,TRUE
A0A3N0ZQH9,99%,0,58.12,1228,Query_56360,,A0A3N0ZQH9,TRUE
A0A3N0ZS39,99%,0,55.8,1232,Query_56361,,A0A3N0ZS39,TRUE
A0A3N1AZH8,99%,0,54.68,1232,Query_56362,,A0A3N1AZH8,TRUE
A0A3N1CYN9,99%,0,53.28,1211,Query_56363,,A0A3N1CYN9,TRUE
A0A3N1GB35,99%,0,55.31,1280,Query_56364,,A0A3N1GB35,TRUE
A0A3N1L0X7,96%,2.00E-156,31.38,1168,Query_56365,,A0A3N1L0X7,TRUE
A0A3N1NV07,99%,0,67.53,1238,Query_56366,,A0A3N1NV07,TRUE
A0A3N2DD27,96%,5.00E-170,31.09,1219,Query_56367,,A0A3N2DD27,TRUE
A0A3N2DJQ4,99%,0,62.49,1232,Query_56368,,A0A3N2DJQ4,TRUE
A0A3N2H987,96%,5.00E-170,32.27,1180,Query_56369,,A0A3N2H987,TRUE
A0A3N2KU01,98%,0,50.4,1224,Query_56370,,A0A3N2KU01,TRUE
A0A3N2MFK3,99%,0,44.41,1224,Query_56371,,A0A3N2MFK3,TRUE
A0A3N2MG92,99%,0,49.18,1200,Query_56372,,A0A3N2MG92,TRUE
A0A3N2NKZ7,98%,0,49.11,1214,Query_56373,,A0A3N2NKZ7,TRUE
A0A3N2P4K5,96%,1.00E-172,32.23,1170,Query_56374,,A0A3N2P4K5,TRUE
A0A3N2PBY7,99%,0,56.14,1213,Query_56375,,A0A3N2PBY7,TRUE
A0A3N4Z4Z9,97%,1.00E-168,32.05,1188,Query_56376,,A0A3N4Z4Z9,TRUE
A0A3N4Z554,99%,0,55.57,1228,Query_56377,,A0A3N4Z554,TRUE
A0A3N4ZUZ0,96%,1.00E-172,30.35,1158,Query_56378,,A0A3N4ZUZ0,TRUE
A0A3N5E1C4,98%,0,56.32,1225,Query_56379,,A0A3N5E1C4,TRUE
A0A3N5F459,98%,0,59.56,1277,Query_56380,,A0A3N5F459,TRUE
A0A3N5J948,96%,0,34.27,1144,Query_56381,,A0A3N5J948,TRUE
A0A3N5JCA9,99%,0,59.59,1239,Query_56382,,A0A3N5JCA9,TRUE
A0A3N5K1P4,96%,1.00E-166,30.25,1139,Query_56383,,A0A3N5K1P4,TRUE
A0A3N5L1G5,99%,0,59.51,1236,Query_56384,,A0A3N5L1G5,TRUE
A0A3N5RLD5,96%,0,33.03,1170,Query_56385,,A0A3N5RLD5,TRUE
A0A3N5WH81,99%,0,61.33,1235,Query_56386,,A0A3N5WH81,TRUE
A0A3N5WPN2,98%,0,57.72,1234,Query_56387,,A0A3N5WPN2,TRUE
A0A3N5XMV0,97%,0,36.57,1152,Query_56388,,A0A3N5XMV0,TRUE
A0A3N6ABC7,96%,0,37.13,1144,Query_56389,,A0A3N6ABC7,TRUE
A0A3N6CGV3,95%,1.00E-175,32.01,1170,Query_56390,,A0A3N6CGV3,TRUE
A0A3N6G2C1,96%,4.00E-173,30.62,1174,Query_56391,,A0A3N6G2C1,TRUE
A0A3N6PF15,95%,0,32.55,1194,Query_56392,,A0A3N6PF15,TRUE
A0A3N6X248,99%,0,63.35,1225,Query_56393,,A0A3N6X248,TRUE
A0A3N9NJZ2,99%,0,56.51,1229,Query_56394,,A0A3N9NJZ2,TRUE
A0A3N9NVP0,99%,0,60.29,1233,Query_56395,,A0A3N9NVP0,TRUE
A0A3N9PBM8,96%,0,38.31,1145,Query_56396,,A0A3N9PBM8,TRUE
A0A3N9Q3F6,99%,0,65.21,1240,Query_56397,,A0A3N9Q3F6,TRUE
A0A3N9TFY4,99%,0,73.67,1226,Query_56398,,A0A3N9TFY4,TRUE
A0A3N9U0I3,99%,0,66.67,1233,Query_56399,,A0A3N9U0I3,TRUE
A0A3N9U9Z2,96%,0,38.22,1143,Query_56400,,A0A3N9U9Z2,TRUE
A0A3N9W8W2,96%,7.00E-175,31.19,1167,Query_56401,,A0A3N9W8W2,TRUE
A0A3N9YHY5,98%,0,54.81,1191,Query_56402,,A0A3N9YHY5,TRUE
A0A3P0XET9,96%,0,33.83,1176,Query_56403,,A0A3P0XET9,TRUE
A0A3P1SMB6,99%,0,69.92,1234,Query_56404,,A0A3P1SMB6,TRUE
A0A3P1TCQ1,96%,2.00E-169,31.6,1157,Query_56405,,A0A3P1TCQ1,TRUE
A0A3P1WU84,96%,3.00E-168,31.71,1155,Query_56406,,A0A3P1WU84,TRUE
A0A3P1WXA6,96%,1.00E-167,32.31,1157,Query_56407,,A0A3P1WXA6,TRUE
A0A3P3VT67,99%,0,65.56,1235,Query_56408,,A0A3P3VT67,TRUE
A0A3P3XJB2,98%,0,51.91,1246,Query_56409,,A0A3P3XJB2,TRUE
A0A3P3XRP5,96%,5.00E-110,29.34,1177,Query_56410,,A0A3P3XRP5,TRUE
A0A3P3Y0X2,99%,0,53.24,1258,Query_56411,,A0A3P3Y0X2,TRUE
A0A3P7S7S3,99%,0,54.75,1214,Query_56412,,A0A3P7S7S3,TRUE
A0A3P7YB54,99%,0,52.99,1249,Query_56413,,A0A3P7YB54,TRUE
A0A3P8TAE7,99%,0,53.65,1267,Query_56414,,A0A3P8TAE7,TRUE
A0A3P8UP30,98%,0,54.37,1235,Query_56415,,A0A3P8UP30,TRUE
A0A3Q1BHC6,94%,0,53.43,1208,Query_56416,,A0A3Q1BHC6,TRUE
A0A3Q1FW32,98%,0,53.65,1222,Query_56417,,A0A3Q1FW32,TRUE
A0A3Q1JSN2,99%,0,55.86,1269,Query_56418,,A0A3Q1JSN2,TRUE
A0A3Q2CMN2,99%,0,51.01,1219,Query_56419,,A0A3Q2CMN2,TRUE
A0A3Q2NTN8,99%,0,54.6,1272,Query_56420,,A0A3Q2NTN8,TRUE
A0A3Q2Q9M7,99%,0,53.88,1236,Query_56421,,A0A3Q2Q9M7,TRUE
A0A3Q3DK13,99%,0,53.96,1259,Query_56422,,A0A3Q3DK13,TRUE
A0A3Q3H1E5,99%,0,54.9,1240,Query_56423,,A0A3Q3H1E5,TRUE
A0A3Q3NEX7,99%,0,54.3,1250,Query_56424,,A0A3Q3NEX7,TRUE
A0A3Q3VY99,98%,0,52.96,1203,Query_56425,,A0A3Q3VY99,TRUE
A0A3Q8S5F4,96%,0,38.33,1146,Query_56426,,A0A3Q8S5F4,TRUE
A0A3Q8UMR4,96%,3.00E-176,32.24,1179,Query_56427,,A0A3Q8UMR4,TRUE
A0A3Q8WAZ5,96%,0,32.5,1152,Query_56428,,A0A3Q8WAZ5,TRUE
A0A3Q9KZN2,96%,8.00E-177,31.41,1171,Query_56429,,A0A3Q9KZN2,TRUE
A0A3Q9RPH1,97%,0,36.2,1149,Query_56430,,A0A3Q9RPH1,TRUE
A0A3Q9UIA4,96%,3.00E-167,31.49,1189,Query_56431,,A0A3Q9UIA4,TRUE
A0A3R5XXN4,96%,4.00E-161,31.26,1119,Query_56432,,A0A3R5XXN4,TRUE
A0A3R6F5L1,98%,0,51.09,1230,Query_56433,,A0A3R6F5L1,TRUE
A0A3R7M422,99%,0,52.71,1196,Query_56434,,A0A3R7M422,TRUE
A0A3R7S3D2,98%,0,58.01,1241,Query_56435,,A0A3R7S3D2,TRUE
A0A3R7WTZ2,99%,0,58.74,1229,Query_56436,,A0A3R7WTZ2,TRUE
A0A3R8QF74,96%,1.00E-177,31.77,1162,Query_56437,,A0A3R8QF74,TRUE
A0A3R8U4L6,99%,0,66.48,1230,Query_56438,,A0A3R8U4L6,TRUE
A0A3R9MEV8,96%,0,38.15,1128,Query_56439,,A0A3R9MEV8,TRUE
A0A3R9VBN0,98%,0,60.36,1246,Query_56440,,A0A3R9VBN0,TRUE
A0A3R9VLN1,96%,3.00E-178,31.39,1170,Query_56441,,A0A3R9VLN1,TRUE
A0A3R9WUK3,96%,7.00E-179,31.91,1153,Query_56442,,A0A3R9WUK3,TRUE
A0A3R9ZTB4,99%,0,60.65,1265,Query_56443,,A0A3R9ZTB4,TRUE
A0A3S0B7A9,99%,0,52.19,1225,Query_56444,,A0A3S0B7A9,TRUE
A0A3S0BYZ5,99%,0,53.25,1226,Query_56445,,A0A3S0BYZ5,TRUE
A0A3S0IJ98,99%,0,58.09,1224,Query_56446,,A0A3S0IJ98,TRUE
A0A3S0U8T4,96%,0,36.63,1149,Query_56447,,A0A3S0U8T4,TRUE
A0A3S0W364,99%,0,66.31,1231,Query_56448,,A0A3S0W364,TRUE
A0A3S0Z723,96%,0,38.58,1150,Query_56449,,A0A3S0Z723,TRUE
A0A3S1BCN2,99%,0,65.1,1238,Query_56450,,A0A3S1BCN2,TRUE
A0A3S1CGY4,96%,5.00E-179,32.07,1187,Query_56451,,A0A3S1CGY4,TRUE
A0A3S3BLI2,96%,0,32.95,1189,Query_56452,,A0A3S3BLI2,TRUE
A0A3S3RQE0,99%,0,62.33,1264,Query_56453,,A0A3S3RQE0,TRUE
A0A3S3VNQ3,99%,0,60.9,1256,Query_56454,,A0A3S3VNQ3,TRUE
A0A3S4HU00,99%,0,64.27,1229,Query_56455,,A0A3S4HU00,TRUE
A0A3S4R1U7,99%,0,63.12,1253,Query_56456,,A0A3S4R1U7,TRUE
A0A3S5JUJ6,98%,0,64.77,1230,Query_56457,,A0A3S5JUJ6,TRUE
A0A3S8W601,96%,3.00E-176,31.45,1180,Query_56458,,A0A3S8W601,TRUE
A0A3S8Y603,96%,0,31.88,1170,Query_56459,,A0A3S8Y603,TRUE
A0A3S9HJA6,99%,0,60.77,1249,Query_56460,,A0A3S9HJA6,TRUE
A0A3S9L1K2,99%,0,66.4,1246,Query_56461,,A0A3S9L1K2,TRUE
A0A3S9UXD0,96%,0,38.92,1145,Query_56462,,A0A3S9UXD0,TRUE
A0A3S9XE93,99%,0,65.99,1231,Query_56463,,A0A3S9XE93,TRUE
A0A3T0I371,96%,0,37.43,1149,Query_56464,,A0A3T0I371,TRUE
A0A3T0RR63,96%,0,52.15,1210,Query_56465,,A0A3T0RR63,TRUE
A0A3T1D6F2,96%,0,38.85,1151,Query_56466,,A0A3T1D6F2,TRUE
A0A401I9K6,96%,0,38.83,1137,Query_56467,,A0A401I9K6,TRUE
A0A401NG82,100%,0,52.35,1254,Query_56468,,A0A401NG82,TRUE
A0A401XM08,99%,0,61.85,1234,Query_56469,,A0A401XM08,TRUE
A0A401Y399,99%,0,62.19,1245,Query_56470,,A0A401Y399,TRUE
A0A402A2W4,96%,3.00E-172,31.85,1197,Query_56471,,A0A402A2W4,TRUE
A0A402AML0,96%,0,31.53,1194,Query_56472,,A0A402AML0,TRUE
A0A402B936,96%,0,31.55,1193,Query_56473,,A0A402B936,TRUE
A0A402CYI3,99%,0,58.84,1227,Query_56474,,A0A402CYI3,TRUE
A0A410E153,98%,0,53.06,1223,Query_56475,,A0A410E153,TRUE
A0A410GG20,98%,0,59.13,1257,Query_56476,,A0A410GG20,TRUE
A0A410MCX5,96%,0,37.9,1150,Query_56477,,A0A410MCX5,TRUE
A0A410UP45,99%,0,61.79,1256,Query_56478,,A0A410UP45,TRUE
A0A410W8T8,96%,6.00E-172,32.01,1194,Query_56479,,A0A410W8T8,TRUE
A0A410X802,99%,0,77.9,1226,Query_56480,,A0A410X802,TRUE
A0A411PK42,99%,0,65.48,1238,Query_56481,,A0A411PK42,TRUE
A0A411SYY0,98%,0,59.68,1257,Query_56482,,A0A411SYY0,TRUE
A0A411WNT8,99%,0,82.61,1226,Query_56483,,A0A411WNT8,TRUE
A0A411X482,99%,0,61.66,1256,Query_56484,,A0A411X482,TRUE
A0A411YJH2,96%,6.00E-177,31.65,1169,Query_56485,,A0A411YJH2,TRUE
A0A414TNQ6,96%,0,38.55,1112,Query_56486,,A0A414TNQ6,TRUE
A0A415ZUU3,98%,0,50.65,1232,Query_56487,,A0A415ZUU3,TRUE
A0A417XY81,99%,0,61.13,1251,Query_56488,,A0A417XY81,TRUE
A0A418M7G0,96%,0,36.32,1151,Query_56489,,A0A418M7G0,TRUE
A0A418MKD1,98%,0,59.42,1280,Query_56490,,A0A418MKD1,TRUE
A0A418QL82,99%,0,59.6,1252,Query_56491,,A0A418QL82,TRUE
A0A418RK71,99%,0,66.67,1227,Query_56492,,A0A418RK71,TRUE
A0A418RU44,99%,0,66.59,1230,Query_56493,,A0A418RU44,TRUE
A0A418VAW5,99%,0,57.86,1235,Query_56494,,A0A418VAW5,TRUE
A0A418WX31,99%,0,61.34,1255,Query_56495,,A0A418WX31,TRUE
A0A418XSG1,99%,0,61.26,1256,Query_56496,,A0A418XSG1,TRUE
A0A418YIR2,100%,0,73.66,1230,Query_56497,,A0A418YIR2,TRUE
A0A419HS45,96%,6.00E-178,32.38,1183,Query_56498,,A0A419HS45,TRUE
A0A419S6W1,99%,0,58.17,1266,Query_56499,,A0A419S6W1,TRUE
A0A419SEM2,96%,0,38.42,1157,Query_56500,,A0A419SEM2,TRUE
A0A419V2W8,96%,0,37.34,1153,Query_56501,,A0A419V2W8,TRUE
A0A420E7N9,99%,0,72.62,1228,Query_56502,,A0A420E7N9,TRUE
A0A420XJY8,97%,2.00E-180,31.58,1156,Query_56503,,A0A420XJY8,TRUE
A0A421DKV1,100%,0,85.57,1227,Query_56504,,A0A421DKV1,TRUE
A0A421KA15,99%,0,51.42,1235,Query_56505,,A0A421KA15,TRUE
A0A422HJ21,98%,0,60.46,1228,Query_56506,,A0A422HJ21,TRUE
A0A423S2X5,98%,0,60.58,1259,Query_56507,,A0A423S2X5,TRUE
A0A423V0G7,96%,8.00E-174,30.53,1170,Query_56508,,A0A423V0G7,TRUE
A0A424IRH8,99%,0,61.23,1230,Query_56509,,A0A424IRH8,TRUE
A0A425Y3P3,98%,0,57.1,1217,Query_56510,,A0A425Y3P3,TRUE
A0A426S709,96%,0,32.02,1171,Query_56511,,A0A426S709,TRUE
A0A427GNX9,99%,0,66.56,1230,Query_56512,,A0A427GNX9,TRUE
A0A427K4V7,100%,0,84.52,1226,Query_56513,,A0A427K4V7,TRUE
A0A427TMI1,96%,0,36.81,1149,Query_56514,,A0A427TMI1,TRUE
A0A428N4U6,95%,0,37.41,1128,Query_56515,,A0A428N4U6,TRUE
A0A428XR79,98%,0,55.41,1186,Query_56516,,A0A428XR79,TRUE
A0A428YAC6,96%,1.00E-166,31.68,1175,Query_56517,,A0A428YAC6,TRUE
A0A429EVH9,96%,8.00E-180,31.75,1170,Query_56518,,A0A429EVH9,TRUE
A0A429G0I3,99%,0,55.91,1205,Query_56519,,A0A429G0I3,TRUE
A0A429QS03,96%,2.00E-173,32.07,1166,Query_56520,,A0A429QS03,TRUE
A0A430HMG3,99%,0,61.3,1252,Query_56521,,A0A430HMG3,TRUE
A0A431KQL1,96%,1.00E-176,30.72,1163,Query_56522,,A0A431KQL1,TRUE
A0A431M3Y9,99%,0,61.35,1241,Query_56523,,A0A431M3Y9,TRUE
A0A431TZE0,98%,0,61.28,1257,Query_56524,,A0A431TZE0,TRUE
A0A431VZK7,96%,0,36.6,1146,Query_56525,,A0A431VZK7,TRUE
A0A432F7B2,99%,0,61.36,1233,Query_56526,,A0A432F7B2,TRUE
A0A432FXX2,100%,0,65.68,1245,Query_56527,,A0A432FXX2,TRUE
A0A432I2B2,99%,0,63.88,1217,Query_56528,,A0A432I2B2,TRUE
A0A432IH75,97%,0,40.81,1131,Query_56529,,A0A432IH75,TRUE
A0A432IID8,96%,0,35.24,1171,Query_56530,,A0A432IID8,TRUE
A0A432JP11,99%,0,55.85,1227,Query_56531,,A0A432JP11,TRUE
A0A432QY71,96%,1.00E-174,30.94,1154,Query_56532,,A0A432QY71,TRUE
A0A432RM55,98%,0,66.72,1232,Query_56533,,A0A432RM55,TRUE
A0A433DT30,96%,1.00E-171,30.2,1171,Query_56534,,A0A433DT30,TRUE
A0A433I5D3,99%,0,67.13,1235,Query_56535,,A0A433I5D3,TRUE
A0A433NB84,95%,0,31.81,1201,Query_56536,,A0A433NB84,TRUE
A0A433RX02,96%,0,38.37,1142,Query_56537,,A0A433RX02,TRUE
A0A433U768,99%,0,52.84,1262,Query_56538,,A0A433U768,TRUE
A0A433UI16,95%,0,31.7,1176,Query_56539,,A0A433UI16,TRUE
A0A433XFN6,98%,0,63.49,1253,Query_56540,,A0A433XFN6,TRUE
A0A433XPE6,96%,0,37.46,1146,Query_56541,,A0A433XPE6,TRUE
A0A433YE37,96%,0,38.27,1145,Query_56542,,A0A433YE37,TRUE
A0A434AUY9,99%,0,58.28,1219,Query_56543,,A0A434AUY9,TRUE
A0A437MGX3,96%,2.00E-168,31.34,1168,Query_56544,,A0A437MGX3,TRUE
A0A437PQT8,99%,0,59.97,1252,Query_56545,,A0A437PQT8,TRUE
A0A437Q8Z2,99%,0,70.88,1235,Query_56546,,A0A437Q8Z2,TRUE
A0A438BDR4,96%,2.00E-179,32.49,1189,Query_56547,,A0A438BDR4,TRUE
A0A443IGD0,100%,0,87.29,1227,Query_56548,,A0A443IGD0,TRUE
A0A443TXJ1,96%,4.00E-153,28.09,1158,Query_56549,,A0A443TXJ1,TRUE
A0A443YRJ1,99%,0,59.39,1234,Query_56550,,A0A443YRJ1,TRUE
A0A444UCX8,96%,0,51.92,1246,Query_56551,,A0A444UCX8,TRUE
A0A447CXC6,99%,0,63.21,1246,Query_56552,,A0A447CXC6,TRUE
A0A447IG68,99%,0,60.93,1255,Query_56553,,A0A447IG68,TRUE
A0A448I5U9,99%,0,63.35,1254,Query_56554,,A0A448I5U9,TRUE
A0A448QC18,99%,0,66.8,1230,Query_56555,,A0A448QC18,TRUE
A0A450SNQ2,98%,0,62.63,1227,Query_56556,,A0A450SNQ2,TRUE
A0A450TX62,98%,0,63.14,1264,Query_56557,,A0A450TX62,TRUE
A0A450UCS1,97%,0,61.33,1257,Query_56558,,A0A450UCS1,TRUE
A0A450UYY0,99%,0,62.56,1233,Query_56559,,A0A450UYY0,TRUE
A0A450Y465,98%,0,62.47,1226,Query_56560,,A0A450Y465,TRUE
A0A450Z0L9,98%,0,60.81,1221,Query_56561,,A0A450Z0L9,TRUE
A0A451A4X2,98%,0,63.55,1233,Query_56562,,A0A451A4X2,TRUE
A0A451BF61,97%,0,62.54,1208,Query_56563,,A0A451BF61,TRUE
A0A451BZ36,97%,0,62.39,1206,Query_56564,,A0A451BZ36,TRUE
A0A452DKT8,99%,0,54.21,1262,Query_56565,,A0A452DKT8,TRUE
A0A452UBX1,99%,0,51.64,1227,Query_56566,,A0A452UBX1,TRUE
A0A455XG44,99%,0,63.4,1256,Query_56567,,A0A455XG44,TRUE
A0A480A2R7,95%,0,32.14,1173,Query_56568,,A0A480A2R7,TRUE
A0A480AB39,95%,0,31.89,1181,Query_56569,,A0A480AB39,TRUE
A0A482UHU4,99%,0,66.8,1230,Query_56570,,A0A482UHU4,TRUE
A0A482ZP20,99%,0,63.46,1218,Query_56571,,A0A482ZP20,TRUE
A0A482ZX92,100%,0,60.7,1225,Query_56572,,A0A482ZX92,TRUE
A0A483A313,99%,0,63.25,1217,Query_56573,,A0A483A313,TRUE
A0A483ASH9,98%,0,62.93,1217,Query_56574,,A0A483ASH9,TRUE
A0A484C3V1,99%,0,54.55,1268,Query_56575,,A0A484C3V1,TRUE
A0A494T8U8,99%,0,63.14,1262,Query_56576,,A0A494T8U8,TRUE
A0A495JPU3,99%,0,55.01,1204,Query_56577,,A0A495JPU3,TRUE
A0A495JUR7,96%,4.00E-173,32,1176,Query_56578,,A0A495JUR7,TRUE
A0A495S0Q0,97%,4.00E-154,30.43,1243,Query_56579,,A0A495S0Q0,TRUE
A0A495W246,99%,0,54.4,1203,Query_56580,,A0A495W246,TRUE
A0A495W815,96%,1.00E-173,32.18,1178,Query_56581,,A0A495W815,TRUE
A0A495X120,99%,0,55.34,1204,Query_56582,,A0A495X120,TRUE
A0A495Y234,99%,0,61.79,1262,Query_56583,,A0A495Y234,TRUE
A0A496AHZ0,99%,0,59.12,1224,Query_56584,,A0A496AHZ0,TRUE
A0A496B6X6,99%,0,59.02,1224,Query_56585,,A0A496B6X6,TRUE
A0A496NEE1,99%,0,61.55,1259,Query_56586,,A0A496NEE1,TRUE
A0A496R6N4,99%,0,52.87,1234,Query_56587,,A0A496R6N4,TRUE
A0A496RZ40,96%,5.00E-145,30.15,1131,Query_56588,,A0A496RZ40,TRUE
A0A496V1U1,99%,0,67.67,1231,Query_56589,,A0A496V1U1,TRUE
A0A496VRP3,99%,0,67.23,1245,Query_56590,,A0A496VRP3,TRUE
A0A496W2N3,99%,0,68.35,1226,Query_56591,,A0A496W2N3,TRUE
A0A496WJ17,99%,0,62.62,1245,Query_56592,,A0A496WJ17,TRUE
A0A496X8J5,99%,0,62.38,1251,Query_56593,,A0A496X8J5,TRUE
A0A496XIU6,98%,0,62.87,1233,Query_56594,,A0A496XIU6,TRUE
A0A496XWI8,97%,2.00E-146,27.5,1142,Query_56595,,A0A496XWI8,TRUE
A0A497EF05,96%,0,34.36,1156,Query_56596,,A0A497EF05,TRUE
A0A497XP49,99%,0,61.14,1221,Query_56597,,A0A497XP49,TRUE
A0A498DFF9,99%,0,65.17,1218,Query_56598,,A0A498DFF9,TRUE
A0A498DS08,96%,7.00E-175,31.09,1170,Query_56599,,A0A498DS08,TRUE
